show_id,titulo,tipo,plataforma,director,elenco,pais,fecha_agregado,anio_lanzamiento,clasificacion,duracion,genero,descripcion,puntaje
netflix_s3871,Code Geass: Lelouch of the Rebellion,TV Show,Netflix,,"Jun Fukuyama, Takahiro Sakurai, Yukana, Ami Koshimizu, Kaori Nazuka, Fumiko Orikasa, Sayaka Ohara, Noriaki Sugiyama, Takahiro Mizushima, Soichiro Hoshi, Yuko Goto",Japan,2019-05-01,2008,TV-MA,2.0,Anime Series,A high-schooler who's granted powers to make anyone instantly obedient dons a mask to lead Japan's rebellion against a long-invading Britannia.,
netflix_s4490,Best.Worst.Weekend.Ever.,TV Show,Netflix,,"Sam Ashe Arnold, Cole Sand, Brianna Reed, Brittany Garms, Alison Becker, Larry Bates, Tiffany Espensen, Rachel Gage, Matt Battaglia, Affion Crockett",United States,2018-10-19,2018,TV-PG,1.0,Kids' TV,"Teenage friends plan an epic trip to Comic-Con to meet their idol, only to get caught in one hilariously awkward predicament after another.",
netflix_s8255,The Congress,Movie,Netflix,Ari Folman,"Robin Wright, Harvey Keitel, Jon Hamm, Paul Giamatti, Kodi Smit-McPhee, Danny Huston, Sami Gayle, Michael Stahl-David, Michael Landes, Sarah Shahi",Israel,2019-08-23,2013,TV-MA,123.0,Dramas,Actress Robin Wright plays herself in this surreal drama about a film star who agrees to have her digital image recorded for reuse in future films.,
disney_ts235499,Critter Fixers: Country Vets,TV Show,Disney+,,"Terrence Ferguson, Vernard Hodges",US,2020-01-01,2020,TV-14,5.0,family,Dr. Hodges and Dr. Ferguson own and operate a bustling veterinary clinic.,8.8
prime_s2158,Hyperdrive,TV Show,Prime Video,,"Nick Frost, Dan Antopoloski, Miranda Hart, Stephen Evans, Petra Massey, Paterson Joseph.",,,2007,TV-PG,2.0,Comedy,"The crew of the HMS Camden Lock return for another season of the critically acclaimed and international award winning sci-fi comedy. It's 2152 and Commander Henderson and his team are powering their way through the galaxy once again, still promoting the tourist wonders and business opportunities of the UK.",
hbomax_tm112614,Chungking Express,Movie,HBO Max,Wong Kar-wai,"Takeshi Kaneshiro, Brigitte Lin, Tony Leung Chiu-wai, Faye Wong",HK,1994-01-01,1994,PG-13,97.0,drama,"Two melancholic Hong Kong policemen fall in love: one with a mysterious underworld figure, the other with a beautiful and ethereal server at a late-night restaurant.",8.0
disney_ts43070,Kirby Buckets,TV Show,Disney+,,"Mekai Curtis, Cade Sutton, Jacob Bertrand",US,2014-01-01,2014,TV-Y7,3.0,action,"This single-camera animation/live-action hybrid comedy revolves around  Kirby Buckets, a kid who dreams of being the biggest animator in the  world. His drawings take shape as he and his best friends, Fish and Eli,  go on outrageous adventures.",4.9
netflix_s1689,We Are the Champions,TV Show,Netflix,,,United States,2020-11-17,2020,TV-MA,1.0,Docuseries,"Explore an array of unique competitions, from the quirky to the bizarre, and meet their passionate communities in this docuseries.",
netflix_s1057,Ajaibnya Cinta,TV Show,Netflix,,,,2021-04-14,2015,TV-PG,1.0,International TV Shows,"Upon returning home from his studies abroad, young grad Akif finds himself involved with four women in this continuation of the series ""Spain Uoolss.""",
netflix_s1963,A Love Song for Latasha,Movie,Netflix,Sophia Nahli Allison,,United States,2020-09-21,2020,TV-PG,20.0,Documentaries,The killing of Latasha Harlins became a flashpoint for the 1992 LA uprising. This documentary evocatively explores the 15-year-old's life and dreams.,
prime_s4658,The Cry of The Owl,Movie,Prime Video,Jamie Thraves,"Paddy Considine, Julia Stiles, Karl Pruner",,,2009,R,100.0,Drama,"A troubled young man retreats from the big city and his ex-wife for the tranquility of a small town. He is drawn into a relationship with a young woman whose boyfriend goes missing, leaving the new arrival as a suspect.",
netflix_s1531,Schulz Saves America,TV Show,Netflix,Alexx Media,Andrew Schulz,United States,2020-12-17,2020,TV-MA,1.0,Stand-Up Comedy & Talk Shows,Comedian Andrew Schulz takes on the year's most divisive topics in this fearlessly unfiltered and irreverent four-part special.,
prime_s4803,Sergeant Cooper the Police Car - Real City Heroes (RCH),Movie,Prime Video,,,,,2015,ALL,13.0,Kids,"RCH is all about our city heroes - policemen, firefighters, ambulance crew and even a garbage truck. In this cartoon you will meet Sergeant Cooper the Police Car who will take you around the city to make sure everything is okay. With Sergeant Cooper you will pull over a speeding car, help a car with a bent wheel and at the end catch a bad guy!",
netflix_s223,Clickbait,TV Show,Netflix,Brad Anderson,"Zoe Kazan, Betty Gabriel, Adrian Grenier, Phoenix Raei, Abraham Lim, Jessica Collins, Camaron Engels, Jaylin Fletcher, Liz Alexander, Joyce Guy, Daniel Henshall, Ian Meadows, Jamie Timony, Steve Mouzakis, Becca Lish",,2021-08-25,2021,TV-MA,1.0,Crime TV Shows,"When family man Nick Brewer is abducted in a crime with a sinister online twist, those closest to him race to uncover who is behind it and why.",
prime_s3435,A Century of the Queen Mother: 100 Years in 100 minutes,Movie,Prime Video,Alan Scales,"Queen Elizabeth, Valerie Singleton",,,2000,ALL,101.0,Documentary,"Presented by Valerie Singleton, this remarkable portrait digs beneath the surface to present a balanced but vivid portrait of this exceptional royal. This one-of-a-kind documentary examines her love for her husband and daughters, her support for the institution of monarchy, her animosity towards Mrs. Simpson and Princess Diana and her extravagant lifestyle and love of racing, gardens and fashion.",
hbomax_tm98395,Nine to Five,Movie,HBO Max,Colin Higgins,"Jane Fonda, Lily Tomlin, Dolly Parton, Dabney Coleman",US,1980-01-01,1980,PG,110.0,comedy,"Frank Hart is a pig. He takes advantage in the grossest manner of the women who work with him. When his three assistants manage to trap him in his own house they assume control of his department and productivity leaps, but just how long can they keep Hart tied up?",6.9
hbomax_tm998830,Black Art: In the Absence of Light,Movie,HBO Max,Sam Pollard,"Kerry James Marshall, Kehinde Wiley, Carrie Mae Weems, Amy Sherald",US,2021-01-01,2021,,85.0,documentation,"An introduction to the work of some of the foremost Black visual artists working today, inspired by the late David Driskell's landmark 1976 exhibition, ""Two Centuries of Black American Art.""",7.3
netflix_s6436,Cave,Movie,Netflix,Henrik Martin Dahlsbakken,"Heidi Toini, Benjamin Helstad, Mads Sjogard Pettersen, Ingar Helge Gimle",Norway,2017-06-15,2016,TV-MA,77.0,Action & Adventure,"Torn between old camaraderie and recent tensions, three ex-soldiers reunite to explore a deadly cave but soon discover terror beyond all expectations.",
prime_s120,Where is Chicky? - Chapter Three,Movie,Prime Video,William Hoareau,,,,2019,ALL,22.0,Animation,"Nobody knows where Chicky is exactly. We just know he is cute and deeply naïve. In this compilation, follow Chicky the cartoon bird as he encounters a magnet, tennis ball launcher, rocket, and many more!",
netflix_s8235,The Cakemaker,Movie,Netflix,Ofir Raul Graizer,"Sarah Adler, Tim Kalkhof, Roy Miller, Zohar Shtrauss, Sandra Sade, Tamir Ben-Yehuda, Stephanie Stremler, Tagel Eliyahu",Israel,2018-12-04,2017,TV-14,109.0,Dramas,"When a German baker travels to Jerusalem in search of his dead male lover’s family, his growing involvement with them may expose his truth.",
netflix_s7022,Hulk Vs.,Movie,Netflix,"Sam Liu, Frank Paur","Fred Tatasciore, Matthew Wolf, Graham McTavish, Grey DeLisle, Kari Wahlgren, Bryce Johnson, Janyse Jaud, Jay Brazeau, Jonathan Holmes, Paul Dobson, Michael Adamthwaite, French Tickner, Nicole Oliver, Qayam Devji, Steve Blum, Mark Acheson, Colin Murdock, Nolan North, Tom Kane",United States,2020-06-01,2009,PG-13,83.0,Action & Adventure,This action-packed animated double feature pits the Hulk against two of the Marvel Universe's most powerful characters: Wolverine and Thor.,
netflix_s8475,The Rap Game,TV Show,Netflix,,Jermaine Dupri,United States,2019-09-15,2016,TV-14,1.0,Reality TV,Young lyricists between the ages of 12 and 16 compete for a chance to sign to Jermaine Dupri's label while being mentored by hip-hop and R&B's finest.,
hbomax_tm159241,Only Lovers Left Alive,Movie,HBO Max,Jim Jarmusch,"Tom Hiddleston, Tilda Swinton, Mia Wasikowska, John Hurt",GB,2013-01-01,2013,R,123.0,drama,"A depressed musician reunites with his lover in the desolate streets of Detroit. Though their romance has endured several centuries, it is tested by the arrival of her capricious and unpredictable younger sister.",7.2
prime_s7204,Indelible,Movie,Prime Video,Ryuichi Tsunoda,,,,2020,13+,74.0,Documentary,"A story of reunion between a father and a son who had lost touch for 18 years. A Chinese Korean boy emigrated to Japan when he was 10 years old, and when he turned 20, he looked for his father, a painter. However, his father was working as a day laborer in Korea and struggling with debts. Out of vanity, he tries to express his love for his child with money...",
netflix_s3363,Arsenio Hall: Smart & Classy,Movie,Netflix,Brian Volk-Weiss,Arsenio Hall,United States,2019-10-29,2019,TV-MA,63.0,Stand-Up Comedy,"In his first stand-up special, Arsenio Hall discusses getting older, the changing times and culture, social issues and even bothersome baby toes.",
netflix_s1660,Hard Kill,Movie,Netflix,Matt Eskandari,"Jesse Metcalfe, Bruce Willis, Natalie Eva Marie, Lala Kent, Texas Battle, Swen Temmel, Sergio Rizzuto, Tyler Jon Olson, Jon Galanis",United States,2020-11-23,2020,R,98.0,Action & Adventure,"When a billionaire hires a team of mercenaries for protection, they soon realize world-changing technology and his daughter’s life are also at stake.",
prime_s7795,Nee Naan Nizhal,Movie,Prime Video,John Robinson,"Ishitha Chauhan, Arjun Lal, R. Sarathkumar, Devan, Manoj K. Jayan, M. S. Bhaskar",,,2014,13+,120.0,Drama,"Five people get murdered in Malaysia and the cop who investigates the crime finds out that they have a common Facebook friend - Asha Black. Meanwhile, a young man from India comes to the country to meet Asha, after she befriends him on Facebook!",
disney_tm857985,Stargirl,Movie,Disney+,Julia Hart,"Grace VanderWaal, Graham Verchere, Karan Brar, Maximiliano Hernández",US,2020-01-01,2020,PG,107.0,drama,"Leo Borlock is an average student at Mica High School. He gets decent grades, is a member of the school's marching band and has always been content flying under the radar. But all that changes when he meets Stargirl Caraway, a confident and colorful new student with a penchant for the ukulele, who stands out in a crowd. She is kind, finds magic in the mundane and touches the lives of others with the simplest of gestures. Her eccentricities and infectious personality charm Leo and the student body, and she quickly goes from being ignored and ridiculed to accepted and praised, then back again, sending Leo on a rollercoaster ride of emotions.",6.2
prime_s4672,H.H. Holmes: America's First Serial Killer,Movie,Prime Video,John Borowski,"Tony Jay, Willy Laszlo, BEKA",,,2008,16+,65.0,Documentary,"At the height of his criminal career, the infamous Dr. H.H. Holmes designed his castle of horrors in Chicago, where he rented rooms to unsuspecting victims visiting the 1893 World's Fair. Further benefiting from his victims, Holmes sold their skeletons to local medical schools.",
netflix_s5220,Seven and Me,TV Show,Netflix,,"Leila Jolene, Flavio Parenti, Josefin Asplund",France,2017-10-15,2017,TV-Y,1.0,Kids' TV,A little girl discovers she’s the modern-day descendant of Snow White when seven dwarfs arrive at her suburban home to serve as her guardian angels.,
netflix_s7838,Ready,Movie,Netflix,Anees Bazmee,"Salman Khan, Asin, Paresh Rawal, Mahesh Manjrekar, Anuradha Patel, Manoj Pahwa, Manoj Joshi, Puneet Issar, Sharat Saxena, Akhilendra Mishra, Zarine Khan, Arya Babbar",India,2017-10-22,2011,TV-PG,144.0,Comedies,"Bollywood superstar Salman Khan plays Prem, an heir to a perfume fortune who falls in love with the wrong woman in this romantic comedy.",
disney_tm201422,I Hate Christian Laettner,Movie,Disney+,Rory Karpf,"Rob Lowe, Ken Jeong, Verne Troyer, Mike Krzyzewski",,2015-01-01,2015,,90.0,documentation,"He made perhaps the most dramatic shot in the history of the NCAA basketball tournament. He's the only player to start in four consecutive Final Fours, and was instrumental in Duke winning two national championships. He had looks, smarts and game. So why has Christian Laettner been disliked so intensely by so many for so long? Maybe it was the time he stomped on the chest of a downed player, or the battles he had with his teammates, or a perceived sense of entitlement. But sometimes, perception isn't reality. ""I Hate Christian Laettner"" will go beyond the polarizing persona to reveal the complete story behind this lightning rod of college basketball. Featuring extensive access to Laettner, previously unseen footage and perspectives from all sides, this film will be a ""gloves-off"" examination of the man who has been seen by many as the ""Blue Devil Himself."" - Written by Anonymous",
hbomax_ts330312,Phoenix Rising,TV Show,HBO Max,,"Evan Rachel Wood, Sara Wood, Ira David Wood III, Ira David Wood IV",US,2022-01-01,2022,TV-MA,1.0,documentation,"Actress and activist Evan Rachel Wood takes her experience as a survivor of domestic violence and pursues justice, heals generational wounds, and reclaims her story. Almost a decade after escaping a dangerous relationship, Wood co-authors and successfully lobbies for passage of The Phoenix Act, legislation that extends the statute of limitations for domestic violence cases in California.",7.1
netflix_s648,The Parisian Agency: Exclusive Properties,TV Show,Netflix,,"Olivier Kretz, Sandrine Kretz, Valentin Kretz, Martin Kretz, Louis Kretz",,2021-06-23,2021,TV-G,1.0,International TV Shows,This reality series follows the Kretz family and their luxury property business as they help clients buy and sell fabulous homes in France and abroad.,
netflix_s5287,Frequency,TV Show,Netflix,,"Peyton List, Riley Smith, Mekhi Phifer, Devin Kelley, Lenny Jacobson, Daniel Bonjour, Anthony Ruivivar",United States,2017-09-04,2016,TV-14,1.0,Crime TV Shows,"A detective seizes a precious opportunity to change the past when she finds she can communicate with her deceased, estranged father via a time warp.",
prime_s8787,Pinkfong! Healthy Habit Songs,TV Show,Prime Video,,,,,2021,ALL,1.0,Animation,"Sing with Pinkfong and learn how to form healthy habits. From teamwork to regulating emotions, Pinkfong and friends will guide your children to be a healthy kid!",
netflix_s7434,Medium,Movie,Netflix,Jacek Koprowicz,"Władysław Kowalski, Michał Bajor, Jerzy Zelnik, Jerzy Stuhr, Grażyna Szapołowska, Jerzy Nowak, Ewa Dałkowska, Piotr Machalica, Zygmunt Zintel, Henryk Bista",Poland,2019-10-01,1985,TV-MA,90.0,Horror Movies,"In 1930s Poland, a powerful psychic steers a group of strangers toward a fated convergence that ensures survival for one and annihilation for others.",
prime_s5068,Savitri,Movie,Prime Video,Pavan Sadineni,"Nara Rohit, Nanditha",,,2016,13+,124.0,Romance,"Savitri is a girl who is fascinated with wedding ceremonies. When she gets engaged, she travels to Shirdi and in the train she meets a doctor Rishi, who falls in love with her. Meanwhile, ..",
